address,URL,latitude,longitude,town,postal_number
: Hafnarstræti 35,https://arnorbl.blog.is/blog/arnorbl/entry/1316966/,65.6744335,-18.0886781,Akureyri,600
: Hafnarstræti 37,https://arnorbl.blog.is/blog/arnorbl/entry/1316967/,65.6745231,-18.0885631,Akureyri,600
: Hafnarstræti 39,https://arnorbl.blog.is/blog/arnorbl/entry/1316967/,65.6747189,-18.088708,Akureyri,600
: Hafnarstræti 41,https://arnorbl.blog.is/blog/arnorbl/entry/1316968/,65.6748825,-18.0887849,Akureyri,600
: Hafnarstræti 45,https://arnorbl.blog.is/blog/arnorbl/entry/1320598/,65.6752076,-18.0893408,Akureyri,600
: Hafnarstræti 53,https://arnorbl.blog.is/blog/arnorbl/entry/929658/,65.6765246,-18.0900179,Akureyri,600
: Hafnarstræti 57,https://arnorbl.blog.is/blog/arnorbl/entry/928582/,65.6770317,-18.0898053,Akureyri,600
: Hafnarstræti 6,https://arnorbl.blog.is/blog/arnorbl/entry/2259267/,65.671213,-18.085565,Akureyri,600
: Hafnarstræti 63;,https://arnorbl.blog.is/blog/arnorbl/entry/1183538/,65.6776938,-18.0898597,Akureyri,600
: Hafnarstræti 67.,https://arnorbl.blog.is/blog/arnorbl/entry/1075776/,65.6782641,-18.0897688,Akureyri,600
: Hafnarstræti 7,https://arnorbl.blog.is/blog/arnorbl/entry/2257848/,65.6715471,-18.0862878,Akureyri,600
: Hafnarstræti 71,https://arnorbl.blog.is/blog/arnorbl/entry/1143827/,65.678687,-18.089768,Akureyri,600
: Hafnarstræti 73.,https://arnorbl.blog.is/blog/arnorbl/entry/1044693/,65.6788887,-18.0897443,Akureyri,600
: Hafnarstræti 77,https://arnorbl.blog.is/blog/arnorbl/entry/1049483/,65.6792924,-18.0896209,Akureyri,600
: Hafnarstræti 79,https://arnorbl.blog.is/blog/arnorbl/entry/1144067/,65.6794337,-18.0896158,Akureyri,600
: Hafnarstræti 81,https://arnorbl.blog.is/blog/arnorbl/entry/2258566/,65.6800516,-18.0892607,Akureyri,600
: Hafnarstræti 82,https://arnorbl.blog.is/blog/arnorbl/entry/1042507/,65.6793419,-18.0890252,Akureyri,600
: Hafnarstræti 83,https://arnorbl.blog.is/blog/arnorbl/entry/2258779/,65.680144,-18.089297,Akureyri,600
: Hafnarstræti 85-89;,https://arnorbl.blog.is/blog/arnorbl/entry/1207632/,65.6802831,-18.0892933,Akureyri,600
: Hafnarstræti 86,https://arnorbl.blog.is/blog/arnorbl/entry/1048989/,65.6799971,-18.0887921,Akureyri,600
: Hafnarstræti 86a,https://arnorbl.blog.is/blog/arnorbl/entry/1072665/,65.6797371,-18.0888872,Akureyri,600
: Hafnarstræti 88,https://arnorbl.blog.is/blog/arnorbl/entry/1084091/,65.6803065,-18.0888174,Akureyri,600
: Hafnarstræti 9,https://arnorbl.blog.is/blog/arnorbl/entry/2258124/,65.6717366,-18.0862688,Akureyri,600
: Hafnarstræti 90,https://arnorbl.blog.is/blog/arnorbl/entry/991308/,65.6805315,-18.0888581,Akureyri,600
: Hafnarstræti 92,https://arnorbl.blog.is/blog/arnorbl/entry/1038569/,65.6808347,-18.0890245,Akureyri,600
: Hafnarstræti 96; París,https://arnorbl.blog.is/blog/arnorbl/entry/934954/,48.8575475,2.3513765,,
: Hafnarstræti 97,https://arnorbl.blog.is/blog/arnorbl/entry/2258989/,65.681374,-18.090547,Akureyri,600
: Hafnarstræti 98,https://arnorbl.blog.is/blog/arnorbl/entry/938351/,65.681452,-18.089802,Akureyri,600
: Hafnarstræti 99-101;,https://arnorbl.blog.is/blog/arnorbl/entry/1135290/,64.1480818,-21.9389677,Akureyri,600
: Hafnarstræti 11,https://arnorbl.blog.is/blog/arnorbl/entry/924390/,65.671894,-18.08615,Akureyri,600
: Hamarstígur 1,https://arnorbl.blog.is/blog/arnorbl/entry/2194617/,65.6814604,-18.095407,Akureyri,600
: Hamarstígur 10,http://arnorbl.blog.is/blog/arnorbl/entry/2237520/,65.6814628,-18.0987428,Akureyri,600
: Hamarstígur 12,https://arnorbl.blog.is/blog/arnorbl/entry/2245876/,65.68148,-18.099431,Akureyri,600
: Hamarstígur 2,https://arnorbl.blog.is/blog/arnorbl/entry/2191185/,65.6817956,-18.0963576,Akureyri,600
: Hamarstígur 3,https://arnorbl.blog.is/blog/arnorbl/entry/2194824/,65.6814531,-18.0959845,Akureyri,600
: Hamarstígur 6,https://arnorbl.blog.is/blog/arnorbl/entry/2192171/,65.6816484,-18.0974376,Akureyri,600
: Hamarstígur 8,https://arnorbl.blog.is/blog/arnorbl/entry/2195292/,65.6815694,-18.0979535,Akureyri,600
: Helgamagrastræti 1,http://arnorbl.blog.is/blog/arnorbl/entry/2235080/,65.6799261,-18.0985947,Akureyri,600
: Helgamagrastræti 10,http://arnorbl.blog.is/blog/arnorbl/entry/2236550/,65.6810108,-18.0980452,Akureyri,600
: Helgamagrastræti 11,http://arnorbl.blog.is/blog/arnorbl/entry/2236703/,65.680817,-18.0986831,Akureyri,600
: Helgamagrastræti 12,http://arnorbl.blog.is/blog/arnorbl/entry/2237047/,65.6812201,-18.0981401,Akureyri,600
: Helgamagrastræti 13,http://arnorbl.blog.is/blog/arnorbl/entry/2237207/,65.6810167,-18.0986607,Akureyri,600
: Helgamagrastræti 15,http://arnorbl.blog.is/blog/arnorbl/entry/2237396/,65.6811963,-18.0987315,Akureyri,600
: Helgamagrastræti 19,http://arnorbl.blog.is/blog/arnorbl/entry/2237702/,65.6818909,-18.0988019,Akureyri,600
: Helgamagrastræti 2,http://arnorbl.blog.is/blog/arnorbl/entry/2235371/,65.6800714,-18.0980438,Akureyri,600
: Helgamagrastræti 20,http://arnorbl.blog.is/blog/arnorbl/entry/2237872/,65.6817724,-18.098031,Akureyri,600
: Helgamagrastræti 21,http://arnorbl.blog.is/blog/arnorbl/entry/2238088/,65.682068,-18.0988122,Akureyri,600
: Helgamagrastræti 22,http://arnorbl.blog.is/blog/arnorbl/entry/2238293/,65.6819807,-18.098022,Akureyri,600
: Helgamagrastræti 23,http://arnorbl.blog.is/blog/arnorbl/entry/2238405/,65.6822859,-18.0988316,Akureyri,600
: Helgamagrastræti 24,http://arnorbl.blog.is/blog/arnorbl/entry/2238550/,65.6821508,-18.0980714,Akureyri,600
: Helgamagrastræti 25,http://arnorbl.blog.is/blog/arnorbl/entry/2238788/,65.6824967,-18.0988226,Akureyri,600
: Helgamagrastræti 26,http://arnorbl.blog.is/blog/arnorbl/entry/2239002/,65.6823295,-18.0981352,Akureyri,600
: Helgamagrastræti 27,http://arnorbl.blog.is/blog/arnorbl/entry/2238787/,65.6828166,-18.0989162,Akureyri,600
: Helgamagrastræti 28,http://arnorbl.blog.is/blog/arnorbl/entry/2239419/,65.682534,-18.0981363,Akureyri,600
: Helgamagrastræti 3,http://arnorbl.blog.is/blog/arnorbl/entry/2235538/,65.6801176,-18.0986723,Akureyri,600
: Helgamagrastræti 30,http://arnorbl.blog.is/blog/arnorbl/entry/2240784/,65.682831,-18.0981676,Akureyri,600
: Helgamagrastræti 32,http://arnorbl.blog.is/blog/arnorbl/entry/2241113/,65.6830142,-18.0981839,Akureyri,600
: Helgamagrastræti 34,http://arnorbl.blog.is/blog/arnorbl/entry/2241373/,65.683199,-18.09821,Akureyri,600
: Helgamagrastræti 36,http://arnorbl.blog.is/blog/arnorbl/entry/2241672/,65.6834078,-18.0982292,Akureyri,600
: Helgamagrastræti 38,http://arnorbl.blog.is/blog/arnorbl/entry/2241930/,65.683584,-18.0982686,Akureyri,600
: Helgamagrastræti 4,http://arnorbl.blog.is/blog/arnorbl/entry/2235683/,65.680345,-18.0980245,Akureyri,600
: Helgamagrastræti 40,http://arnorbl.blog.is/blog/arnorbl/entry/2242194/,65.6837592,-18.0982736,Akureyri,600
: Helgamagrastræti 42,http://arnorbl.blog.is/blog/arnorbl/entry/2242510/,65.6839622,-18.098268,Akureyri,600
: Helgamagrastræti 43,http://arnorbl.blog.is/blog/arnorbl/entry/2242639/,65.6841626,-18.0990751,Akureyri,600
: Helgamagrastræti 44,http://arnorbl.blog.is/blog/arnorbl/entry/2242868/,65.6841039,-18.0982903,Akureyri,600
: Helgamagrastræti 45,http://arnorbl.blog.is/blog/arnorbl/entry/2242960/,65.684197,-18.09903,Akureyri,600
: Helgamagrastræti 46,http://arnorbl.blog.is/blog/arnorbl/entry/2243093/,65.6843064,-18.0984657,Akureyri,600
: Helgamagrastræti 47,http://arnorbl.blog.is/blog/arnorbl/entry/2243172/,65.684411,-18.099062,Akureyri,600
: Helgamagrastræti 48,http://arnorbl.blog.is/blog/arnorbl/entry/2243234/,65.6844912,-18.0984627,Akureyri,600
: Helgamagrastræti 49,http://arnorbl.blog.is/blog/arnorbl/entry/2243235/,65.6846018,-18.0990944,Akureyri,600
: Helgamagrastræti 5,http://arnorbl.blog.is/blog/arnorbl/entry/2235899/,65.680294,-18.0986371,Akureyri,600
: Helgamagrastræti 50,http://arnorbl.blog.is/blog/arnorbl/entry/2243236/,65.6846719,-18.0985024,Akureyri,600
: Helgamagrastræti 51,http://arnorbl.blog.is/blog/arnorbl/entry/2243237/,65.6847972,-18.0991086,Akureyri,600
: Helgamagrastræti 53,http://arnorbl.blog.is/blog/arnorbl/entry/2243238/,65.685128,-18.0998315,Akureyri,600
: Helgamagrastræti 6,https://arnorbl.blog.is/blog/arnorbl/entry/1194801/,65.6805038,-18.0980139,Akureyri,600
: Helgamagrastræti 7,http://arnorbl.blog.is/blog/arnorbl/entry/2236229/,65.680463,-18.0986327,Akureyri,600
: Helgamagrastræti 9,http://arnorbl.blog.is/blog/arnorbl/entry/2236393/,65.6806439,-18.0987041,Akureyri,600
: Hlíðargata 1,http://arnorbl.blog.is/blog/arnorbl/entry/2228606/,65.6805249,-18.0963615,Akureyri,600
: Hlíðargata 10,http://arnorbl.blog.is/blog/arnorbl/entry/2230308/,65.6812895,-18.0958902,Akureyri,600
: Hlíðargata 11,http://arnorbl.blog.is/blog/arnorbl/entry/2230447/,65.6814914,-18.096382,Akureyri,600
: Hlíðargata 3,http://arnorbl.blog.is/blog/arnorbl/entry/2228781/,65.6807258,-18.0963425,Akureyri,600
: Hlíðargata 4,http://arnorbl.blog.is/blog/arnorbl/entry/2229053/,65.6807336,-18.095829,Akureyri,600
: Hlíðargata 5,http://arnorbl.blog.is/blog/arnorbl/entry/2229186/,65.6809087,-18.0963635,Akureyri,600
: Hlíðargata 6,http://arnorbl.blog.is/blog/arnorbl/entry/2229391/,65.6809052,-18.0958499,Akureyri,600
: Hlíðargata 7,http://arnorbl.blog.is/blog/arnorbl/entry/2229684/,65.681106,-18.096398,Akureyri,600
: Hlíðargata 8,http://arnorbl.blog.is/blog/arnorbl/entry/2229891/,65.6810881,-18.0958915,Akureyri,600
: Hlíðargata 9,http://arnorbl.blog.is/blog/arnorbl/entry/2230178/,65.681313,-18.0963971,Akureyri,600
: Hofsbót 4,https://arnorbl.blog.is/blog/arnorbl/entry/2262787/,65.6827899,-18.0893559,Akureyri,600
: Holtagata 1,http://arnorbl.blog.is/blog/arnorbl/entry/2231096/,65.6804098,-18.0973985,Akureyri,600
: Holtagata 10,http://arnorbl.blog.is/blog/arnorbl/entry/2233022/,65.6812005,-18.0969677,Akureyri,600
: Holtagata 11,http://arnorbl.blog.is/blog/arnorbl/entry/2233023/,65.6813195,-18.0974588,Akureyri,600
: Holtagata 12,http://arnorbl.blog.is/blog/arnorbl/entry/2233188/,65.6813832,-18.0970139,Akureyri,600
: Holtagata 2,http://arnorbl.blog.is/blog/arnorbl/entry/2231439/,66.025769,-22.9938347,Akureyri,600
: Holtagata 3,http://arnorbl.blog.is/blog/arnorbl/entry/2231780/,66.0259559,-22.9947056,Akureyri,600
: Holtagata 4,http://arnorbl.blog.is/blog/arnorbl/entry/2231987/,66.0260525,-22.9938918,Akureyri,600
: Holtagata 5,http://arnorbl.blog.is/blog/arnorbl/entry/2232162/,66.0262207,-22.9946941,Akureyri,600
: Holtagata 6,http://arnorbl.blog.is/blog/arnorbl/entry/2232368/,65.6808243,-18.0969921,Akureyri,600
: Holtagata 7,http://arnorbl.blog.is/blog/arnorbl/entry/2232587/,65.6809959,-18.0974287,Akureyri,600
: Holtagata 8,http://arnorbl.blog.is/blog/arnorbl/entry/2232874/,65.6810031,-18.0970093,Akureyri,600
: Holtagata 9,http://arnorbl.blog.is/blog/arnorbl/entry/2232975/,65.6811183,-18.09751,Akureyri,600
: Hrafnagilsstræti 10,http://arnorbl.blog.is/blog/arnorbl/entry/2185935/,65.6773929,-18.0952054,Akureyri,600
: Hrafnagilsstræti 12,https://arnorbl.blog.is/blog/arnorbl/entry/2247651/,65.6774268,-18.095812,Akureyri,600
: Hrafnagilsstræti 14,https://arnorbl.blog.is/blog/arnorbl/entry/2247820/,65.6773472,-18.0962573,Akureyri,600
: Hrafnagilsstræti 2,https://arnorbl.blog.is/blog/arnorbl/entry/2189915/,65.6776069,-18.0928967,Akureyri,600
: Hrafnagilsstræti 4,http://arnorbl.blog.is/blog/arnorbl/entry/2185740/,65.6775363,-18.0934941,Akureyri,600
: Hrafnagilsstræti 6,http://arnorbl.blog.is/blog/arnorbl/entry/2182064/,65.6775045,-18.094027,Akureyri,600
: Hrafnagilsstræti 8,http://arnorbl.blog.is/blog/arnorbl/entry/2180647/,65.6774342,-18.0947188,Akureyri,600
: Hríseyjargata 1,https://arnorbl.blog.is/blog/arnorbl/entry/1154232/,65.685326,-18.084222,Akureyri,600
: Hríseyjargata 10,https://arnorbl.blog.is/blog/arnorbl/entry/2228017/,65.6864667,-18.0851486,Akureyri,600
: Hríseyjargata 11,https://arnorbl.blog.is/blog/arnorbl/entry/2196848/,65.686426,-18.08559,Akureyri,600
: Hríseyjargata 13,https://arnorbl.blog.is/blog/arnorbl/entry/2226398/,65.6869006,-18.0859549,Akureyri,600
: Hríseyjargata 14,https://arnorbl.blog.is/blog/arnorbl/entry/2226551/,65.687093,-18.085407,Akureyri,600
: Hríseyjargata 15,https://arnorbl.blog.is/blog/arnorbl/entry/2226966/,65.687124,-18.085901,Akureyri,600
: Hríseyjargata 16,https://arnorbl.blog.is/blog/arnorbl/entry/2227099/,65.6872767,-18.0854287,Akureyri,600
: Hríseyjargata 17,https://arnorbl.blog.is/blog/arnorbl/entry/2227292/,65.6872836,-18.0860027,Akureyri,600
: Hríseyjargata 18,https://arnorbl.blog.is/blog/arnorbl/entry/2227460/,65.6874615,-18.0853531,Akureyri,600
: Hríseyjargata 19,https://arnorbl.blog.is/blog/arnorbl/entry/2227623/,65.68746,-18.085847,Akureyri,600
: Hríseyjargata 2,https://arnorbl.blog.is/blog/arnorbl/entry/2196032/,65.6854449,-18.0839283,Akureyri,600
: Hríseyjargata 20,https://arnorbl.blog.is/blog/arnorbl/entry/2227675/,65.687632,-18.0853,Akureyri,600
: Hríseyjargata 22,https://arnorbl.blog.is/blog/arnorbl/entry/2227788/,65.6878117,-18.0853832,Akureyri,600
: Hríseyjargata 3,https://arnorbl.blog.is/blog/arnorbl/entry/1182507/,65.6854427,-18.0844133,Akureyri,600
: Hríseyjargata 5,https://arnorbl.blog.is/blog/arnorbl/entry/1180456/,65.6856067,-18.0846736,Akureyri,600
: Hríseyjargata 6,https://arnorbl.blog.is/blog/arnorbl/entry/1219018/,65.6856,-18.084077,Akureyri,600
: Hríseyjargata 8,https://arnorbl.blog.is/blog/arnorbl/entry/2227942/,65.6863082,-18.084937,Akureyri,600
: Hríseyjargata 9.,https://arnorbl.blog.is/blog/arnorbl/entry/1295739/,65.686272,-18.085397,Akureyri,600
: Hólabraut 12,https://arnorbl.blog.is/blog/arnorbl/entry/2252922/,64.0618192,-21.967423,Akureyri,600
: Hólabraut 15,http://arnorbl.blog.is/blog/arnorbl/entry/2159915/,65.6841757,-18.0936743,Akureyri,600
: Hólabraut 16,https://arnorbl.blog.is/blog/arnorbl/entry/2250712/,65.684554,-18.093637,Akureyri,600
: Hólabraut 18,https://arnorbl.blog.is/blog/arnorbl/entry/2249480/,65.684678,-18.093804,Akureyri,600
: Hólabraut 19,https://arnorbl.blog.is/blog/arnorbl/entry/2249691/,65.6845122,-18.0941605,Akureyri,600
: Hólabraut 20,https://arnorbl.blog.is/blog/arnorbl/entry/2250119/,65.6848522,-18.0939364,Akureyri,600
: Hólabraut 22,https://arnorbl.blog.is/blog/arnorbl/entry/2250440/,65.6850066,-18.0941399,Akureyri,600
: Kaupangsstræti 10,http://www.arnorbl.blog.is/blog/arnorbl/entry/1352186/,,,Akureyri,600
: Kaupvangsstræti 4,https://arnorbl.blog.is/blog/arnorbl/entry/2261490/,65.6810889,-18.0890812,Akureyri,600
: Klapparstígur 1,https://arnorbl.blog.is/blog/arnorbl/entry/2193429/,64.147763,-21.927807,Akureyri,600
: Klapparstígur 3,https://arnorbl.blog.is/blog/arnorbl/entry/2193764/,64.147916,-21.92682,Akureyri,600
: Klapparstígur 5,https://arnorbl.blog.is/blog/arnorbl/entry/2193949/,64.1478431,-21.9274771,Akureyri,600
: Klapparstígur 7,https://arnorbl.blog.is/blog/arnorbl/entry/2194308/,64.1476207,-21.9279049,Akureyri,600
: Klettaborg 1,https://arnorbl.blog.is/blog/arnorbl/entry/2260249/,65.685998,-18.1067811,Akureyri,600
: Klettaborg 2,https://arnorbl.blog.is/blog/arnorbl/entry/2260398/,65.6861356,-18.1072398,Akureyri,600
: Klettaborg 3,https://arnorbl.blog.is/blog/arnorbl/entry/2260522/,65.6859786,-18.1074708,Akureyri,600
: Klettaborg 4,https://arnorbl.blog.is/blog/arnorbl/entry/2260582/,65.6858063,-18.1079182,Akureyri,600
: Kotárgerði 26,https://arnorbl.blog.is/blog/arnorbl/entry/2261125/,34.3154473,-81.5817733,Akureyri,600
: Krabbastígur 1,https://arnorbl.blog.is/blog/arnorbl/entry/2192615/,65.682752,-18.094952,Akureyri,600
: Krabbastígur 2,https://arnorbl.blog.is/blog/arnorbl/entry/2193004/,65.6827242,-18.0950693,Akureyri,600
: Krabbastígur 4,https://arnorbl.blog.is/blog/arnorbl/entry/2193111/,65.6830404,-18.0951737,Akureyri,600
: Laugarborg,https://arnorbl.blog.is/blog/arnorbl/entry/2278561/,65.573398,-18.096039,Eyjafjar�arsveit,605
: Laugargata 1,https://arnorbl.blog.is/blog/arnorbl/entry/2245236/,65.6779299,-18.0943082,Akureyri,600
: Laugargata 2,https://arnorbl.blog.is/blog/arnorbl/entry/2245407/,65.6776588,-18.0949935,Akureyri,600
: Laugargata 3,https://arnorbl.blog.is/blog/arnorbl/entry/2245578/,65.6777424,-18.0941832,Akureyri,600
: Laxagata 2,http://arnorbl.blog.is/blog/arnorbl/entry/1996274/,65.6846647,-18.0926366,Akureyri,600
: Laxagata 3,http://arnorbl.blog.is/blog/arnorbl/entry/2000799/,65.684776,-18.093186,Akureyri,600
: Laxagata 4,http://arnorbl.blog.is/blog/arnorbl/entry/2006150/,65.6848343,-18.0928263,Akureyri,600
: Laxagata 8,http://arnorbl.blog.is/blog/arnorbl/entry/2030140/,65.6851699,-18.0932281,Akureyri,600
: Lundargata 11,https://arnorbl.blog.is/blog/arnorbl/entry/1026369/,65.6849306,-18.089712,Akureyri,600
: Lundargata 13,http://www.arnorbl.blog.is/blog/arnorbl/entry/1346175/,65.6851015,-18.089576,Akureyri,600
: Lundargata 15,https://arnorbl.blog.is/blog/arnorbl/entry/948166/,65.6852121,-18.0897019,Akureyri,600
: Lundargata 2,https://arnorbl.blog.is/blog/arnorbl/entry/906027/,65.6844063,-18.0883264,Akureyri,600
: Lundargata 5,https://arnorbl.blog.is/blog/arnorbl/entry/1108089/,65.6845503,-18.0889505,Akureyri,600
: Lundargata 6,http://www.arnorbl.blog.is/blog/arnorbl/entry/1344219/,65.684746,-18.088636,Akureyri,600
: Lundargata 8,https://arnorbl.blog.is/blog/arnorbl/entry/1159418/,65.684867,-18.08878,Akureyri,600
: Lundargata 9,https://arnorbl.blog.is/blog/arnorbl/entry/1298413/,65.6847928,-18.0893125,Akureyri,600
: Lundur,https://arnorbl.blog.is/blog/arnorbl/entry/1280679/,55.7046601,13.1910073,Akureyri,600
: Lyngholt 10; Lyngholt.,https://arnorbl.blog.is/blog/arnorbl/entry/1214231/,,,Akureyri,600
: Lækjargata 11,http://arnorbl.blog.is/blog/arnorbl/entry/1454111/,64.146126,-21.9379755,Akureyri,600
: Lækjargata 11a,http://arnorbl.blog.is/blog/arnorbl/entry/1463007/,64.146126,-21.9379755,Akureyri,600
: Lækjargata 18 og 22.,https://arnorbl.blog.is/blog/arnorbl/entry/1188259/,64.146126,-21.9379755,Akureyri,600
: Lækjargata 2,https://arnorbl.blog.is/blog/arnorbl/entry/1130989/,64.1472386,-21.9370896,Akureyri,600
: Lækjargata 2b,https://arnorbl.blog.is/blog/arnorbl/entry/2282479/,64.1472386,-21.9370896,Akureyri,600
: Lækjargata 3,https://arnorbl.blog.is/blog/arnorbl/entry/989047/,64.1466428,-21.9361555,Akureyri,600
: Lækjargata 4,https://arnorbl.blog.is/blog/arnorbl/entry/1112787/,64.146809,-21.937444,Akureyri,600
: Lækjargata 6,https://arnorbl.blog.is/blog/arnorbl/entry/917847/,64.1465238,-21.9373741,Akureyri,600
: Lækjargata 7,https://arnorbl.blog.is/blog/arnorbl/entry/1186639/,64.146437,-21.9375053,Akureyri,600
: Lækjargata 9 og 9a,https://arnorbl.blog.is/blog/arnorbl/entry/1187288/,64.146126,-21.9379755,Akureyri,600
: Lögbergsgata 1,http://arnorbl.blog.is/blog/arnorbl/entry/2233660/,65.6802966,-18.0957293,Akureyri,600
: Lögbergsgata 3,http://arnorbl.blog.is/blog/arnorbl/entry/2233801/,65.6802581,-18.0961461,Akureyri,600
: Lögbergsgata 5,http://arnorbl.blog.is/blog/arnorbl/entry/2233978/,65.680216,-18.0966232,Akureyri,600
: Lögbergsgata 7,http://arnorbl.blog.is/blog/arnorbl/entry/2234157/,65.6801712,-18.0969886,Akureyri,600
: Lögbergsgata 9,http://arnorbl.blog.is/blog/arnorbl/entry/2234249/,65.6801506,-18.0974508,Akureyri,600
: Lögmannshlíðarkirkja,http://arnorbl.blog.is/blog/arnorbl/entry/2234533/,65.6771703,-18.1660727,,601
: Minjasafnskirkjan,https://arnorbl.blog.is/blog/arnorbl/entry/983178/,65.6668909,-18.0853656,Akureyri,600
: Munkaþverárstræti 1,https://arnorbl.blog.is/blog/arnorbl/entry/1165394/,65.6818142,-18.095949,Akureyri,600
: Munkaþverárstræti 10,https://arnorbl.blog.is/blog/arnorbl/entry/2200410/,65.6823567,-18.0954559,Akureyri,600
: Munkaþverárstræti 11,https://arnorbl.blog.is/blog/arnorbl/entry/2198491/,65.6827344,-18.0960109,Akureyri,600
: Munkaþverárstræti 12,https://arnorbl.blog.is/blog/arnorbl/entry/2200632/,65.6825319,-18.0954048,Akureyri,600
: Munkaþverárstræti 13,https://arnorbl.blog.is/blog/arnorbl/entry/2198684/,65.6828824,-18.0960392,Akureyri,600
: Munkaþverárstræti 14,https://arnorbl.blog.is/blog/arnorbl/entry/2201263/,65.682709,-18.0954327,Akureyri,600
: Munkaþverárstræti 15,https://arnorbl.blog.is/blog/arnorbl/entry/2202683/,65.683196,-18.096078,Akureyri,600
: Munkaþverárstræti 16,https://arnorbl.blog.is/blog/arnorbl/entry/2199780/,65.6829043,-18.0954129,Akureyri,600
: Munkaþverárstræti 17,https://arnorbl.blog.is/blog/arnorbl/entry/2215478/,65.683358,-18.0962693,Akureyri,600
: Munkaþverárstræti 18,https://arnorbl.blog.is/blog/arnorbl/entry/2214744/,65.6831969,-18.0954784,Akureyri,600
: Munkaþverárstræti 19,https://arnorbl.blog.is/blog/arnorbl/entry/2216085/,65.6835221,-18.0964472,Akureyri,600
: Munkaþverárstræti 2,https://arnorbl.blog.is/blog/arnorbl/entry/2203211/,65.6817212,-18.0954162,Akureyri,600
: Munkaþverárstræti 20,https://arnorbl.blog.is/blog/arnorbl/entry/2216487/,65.6833737,-18.0956619,Akureyri,600
: Munkaþverárstræti 21.,https://arnorbl.blog.is/blog/arnorbl/entry/2216942/,65.6836909,-18.0965872,Akureyri,600
: Munkaþverárstræti 22,https://arnorbl.blog.is/blog/arnorbl/entry/2217293/,65.6835375,-18.0957995,Akureyri,600
: Munkaþverárstræti 23,https://arnorbl.blog.is/blog/arnorbl/entry/2218061/,65.6838468,-18.0968532,Akureyri,600
: Munkaþverárstræti 24,https://arnorbl.blog.is/blog/arnorbl/entry/2218582/,65.6836986,-18.0959292,Akureyri,600
: Munkaþverárstræti 27,https://arnorbl.blog.is/blog/arnorbl/entry/2219727/,65.6842019,-18.0971071,Akureyri,600
: Munkaþverárstræti 28,https://arnorbl.blog.is/blog/arnorbl/entry/2220046/,65.6842136,-18.0964469,Akureyri,600
: Munkaþverárstræti 3,https://arnorbl.blog.is/blog/arnorbl/entry/2197184/,65.6820101,-18.0959598,Akureyri,600
: Munkaþverárstræti 31,https://arnorbl.blog.is/blog/arnorbl/entry/2220581/,65.6844402,-18.0976764,Akureyri,600
: Munkaþverárstræti 32,https://arnorbl.blog.is/blog/arnorbl/entry/2220735/,65.6845371,-18.0968238,Akureyri,600
: Munkaþverárstræti 33,https://arnorbl.blog.is/blog/arnorbl/entry/2220994/,65.684696,-18.097897,Akureyri,600
: Munkaþverárstræti 34,https://arnorbl.blog.is/blog/arnorbl/entry/2221170/,65.6846858,-18.0970783,Akureyri,600
: Munkaþverárstræti 37,https://arnorbl.blog.is/blog/arnorbl/entry/2221863/,65.6850411,-18.0985,Akureyri,600
: Munkaþverárstræti 38,https://arnorbl.blog.is/blog/arnorbl/entry/2222078/,65.6851085,-18.0978705,Akureyri,600
: Munkaþverárstræti 4,https://arnorbl.blog.is/blog/arnorbl/entry/2199425/,65.6818876,-18.0954451,Akureyri,600
: Munkaþverárstræti 40,https://arnorbl.blog.is/blog/arnorbl/entry/2222580/,65.6852276,-18.0981569,Akureyri,600
: Munkaþverárstræti 42,https://arnorbl.blog.is/blog/arnorbl/entry/2222774/,65.6853646,-18.0984255,Akureyri,600
: Munkaþverárstræti 44,https://arnorbl.blog.is/blog/arnorbl/entry/2223002/,65.6855407,-18.098569,Akureyri,600
: Munkaþverárstræti 5,https://arnorbl.blog.is/blog/arnorbl/entry/2197427/,65.6821808,-18.0959512,Akureyri,600
: Munkaþverárstræti 6,https://arnorbl.blog.is/blog/arnorbl/entry/2200016/,65.6820409,-18.0954828,Akureyri,600
: Munkaþverárstræti 7,https://arnorbl.blog.is/blog/arnorbl/entry/2197653/,65.6823528,-18.0959819,Akureyri,600
: Munkaþverárstræti 8,https://arnorbl.blog.is/blog/arnorbl/entry/2199580/,65.6822081,-18.0954415,Akureyri,600
: Munkaþverárstræti 9,https://arnorbl.blog.is/blog/arnorbl/entry/2198032/,65.682556,-18.0959997,Akureyri,600
: Möðruvallastræti 1,http://arnorbl.blog.is/blog/arnorbl/entry/2243610/,65.678568,-18.092442,Akureyri,600
: Möðruvallastræti 10,https://arnorbl.blog.is/blog/arnorbl/entry/2245085/,65.6777717,-18.093317,Akureyri,600
: Möðruvallastræti 1a (,https://arnorbl.blog.is/blog/arnorbl/entry/2207401/,65.678568,-18.092442,Akureyri,600
: Möðruvallastræti 2,https://arnorbl.blog.is/blog/arnorbl/entry/1290718/,65.6785484,-18.0929475,Akureyri,600
: Möðruvallastræti 3,http://arnorbl.blog.is/blog/arnorbl/entry/2243722/,65.6783589,-18.0925227,Akureyri,600
: Möðruvallastræti 4,http://arnorbl.blog.is/blog/arnorbl/entry/2243919/,65.6783387,-18.0930958,Akureyri,600
: Möðruvallastræti 5,http://arnorbl.blog.is/blog/arnorbl/entry/2244070/,65.678179,-18.0926191,Akureyri,600
